"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","LVA","Latvia","2006","2006",15.6,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","LVA","Latvia","2008","2008",18.5,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","LVA","Latvia","2010","2010",15.5,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","LVA","Latvia","2012","2012",17.5,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","LVA","Latvia","2014","2014",18.8,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","LVA","Latvia","2017","2017",21.6,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LTU","Lithuania","2005","2005",12.5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LTU","Lithuania","2006","2006",13.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LTU","Lithuania","2007","2007",13.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LTU","Lithuania","2008","2008",13.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LTU","Lithuania","2009","2009",13.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LTU","Lithuania","2010","2010",13.5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LTU","Lithuania","2011","2011",14.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LTU","Lithuania","2012","2012",14.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LTU","Lithuania","2013","2013",14.5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LTU","Lithuania","2014","2014",14.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LTU","Lithuania","2015","2015",14,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LTU","Lithuania","2016","2016",13.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LTU","Lithuania","2017","2017",12.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LTU","Lithuania","2018","2018",11.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LTU","Lithuania","2019","2019",11.1,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","LTU","Lithuania","2005","2005",9.8,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","LTU","Lithuania","2014","2014",9.2,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","LTU","Lithuania","2019","2019",9.7,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","LTU","Lithuania","2005","2005",42.1,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","LTU","Lithuania","2014","2014",33.9,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","LTU","Lithuania","2019","2019",29.9,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","LTU","Lithuania","2005","2005",24.5,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","LTU","Lithuania","2014","2014",20.3,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","LTU","Lithuania","2019","2019",18.9,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","LTU","Lithuania","2005","2005",15.1,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","LTU","Lithuania","2014","2014",16.6,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","LTU","Lithuania","2017","2017",17.4,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","LTU","Lithuania","2019","2019",18.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2005","2005",61.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2006","2006",60.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2007","2007",61.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2008","2008",60.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2009","2009",59.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2010","2010",54.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2011","2011",55.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2012","2012",56.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2013","2013",58.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2014","2014",59.9,"B","Break"
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2015","2015",59.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2016","2016",68.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2017","2017",73.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2018","2018",73.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2005","2005",120.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2006","2006",134.8,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2007","2007",133.8,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2008","2008",132.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2009","2009",122.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2010","2010",129.8,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2011","2011",123.1,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2012","2012",131.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2013","2013",145.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2014","2014",163.1,"B","Break"
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2015","2015",180.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2016","2016",177,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2017","2017",172.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2018","2018",170.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2005","2005",37.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2006","2006",32.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2007","2007",34.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2008","2008",37.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2009","2009",39.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2010","2010",38.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2011","2011",38.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2012","2012",41,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2013","2013",42.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2014","2014",43.9,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2015","2015",42,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2016","2016",48.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2017","2017",45.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","COL","Colombia","2018","2018",43.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2005","2005",73.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2006","2006",75.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2007","2007",75.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2008","2008",77.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2009","2009",74.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2010","2010",78,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2011","2011",78.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2012","2012",80.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2013","2013",82.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2014","2014",86.5,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2015","2015",87.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2016","2016",88,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2017","2017",92.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","COL","Colombia","2018","2018",89.1,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2005","2005",62.2,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2006","2006",63.8,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2007","2007",64.1,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2008","2008",64.8,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2009","2009",61.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2010","2010",61.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2011","2011",62.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2012","2012",64.2,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2013","2013",64.4,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2014","2014",68.5,"B","Break"
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2015","2015",70.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2016","2016",70.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2017","2017",72.3,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","COL","Colombia","2018","2018",72.9,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2005","2005",2733,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2006","2006",2770,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2007","2007",2804,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2008","2008",2807,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2009","2009",2708,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2010","2010",2665,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2011","2011",2696,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2012","2012",2752,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2013","2013",2804,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2014","2014",2922,"B","Break"
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2015","2015",2973,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2016","2016",3039,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2017","2017",3109,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","COL","Colombia","2018","2018",3114,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2005","2005",57.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2006","2006",57.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2007","2007",58.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2008","2008",56.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2009","2009",54.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2010","2010",54.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2011","2011",54.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2012","2012",54.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2013","2013",52.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2014","2014",53.8,"B","Break"
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2015","2015",53.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2016","2016",56.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2017","2017",52.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2018","2018",52.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2005","2005",151.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2006","2006",158.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2007","2007",100.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2008","2008",85.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2009","2009",85.1,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2010","2010",105.8,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2011","2011",121.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2012","2012",140.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2013","2013",133.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2014","2014",104.6,"B","Break"
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2015","2015",123.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2016","2016",135.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2017","2017",122.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2018","2018",129.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2005","2005",39.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2006","2006",57.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2007","2007",52.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2008","2008",56.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2009","2009",53,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2010","2010",48.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2011","2011",47.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2012","2012",43.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2013","2013",49.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2014","2014",46.6,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2015","2015",56.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2016","2016",49.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CRI","Costa Rica","2017","2017",55.6,,
